DataZone,Name,TotPop2011,ResPop2011,HHCnt2011,StdAreaHa,StdAreaKm2,Shape_Leng,Shape_Area,Intermediate_Zone,Council_area,Total_population,Working_Age_population,income_count,employment_count,CIF,ALCOHOL,DRUG,SMR,DEPRESS,LBWT,EMERG,Attendance,Attainment,no_qualifications,not_participating,University,crime_count,overcrowded_count,nocentralheating_count,drive_petrol,drive_GP,drive_post,drive_primary,drive_retail,drive_secondary,PT_GP,PT_post,PT_retail,broadband,cluster
S01008637,Merchiston and Greenhill - 06,"710","679","309","19.689904","0.196899","3756.76282302","196899.037631",Merchiston and Greenhill,City of Edinburgh,"855","569","12","7","50","30","17","109","20","0","65","88","6.58","24","0","15","15","89","17","2.167091549","1.193566901","1.416288732","1.646185567","1.577299296","3.384345238","3.484855634","4.227211268","4.146802817","0","5"
S01008638,Bruntsfield - 01,"854","798","344","5.910954","0.059109","1599.56779776","59109.543365",Bruntsfield,City of Edinburgh,"882","587","72","13","75","66","67","108","16","0","82",,,"36","0","2","8","163","12","1.604391101","2.259888759","1.951850117","3.236992481","2.608234778","3.223450704","5.370813817","3.57477459","5.746855972","0","5"
S01008639,Bruntsfield - 02,"888","866","430","7.177969","0.071779","1882.23861476","71779.6853666",Bruntsfield,City of Edinburgh,"977","797","45","39","50","81","98","78","12","6","54","89","6.5","26","7","10","17","143","39","2.27652027","2.272623874","1.956692005","3.222431907","2.340867117","3.040316456","5.068440315","4.563054617","6.341137387","0","5"
S01008640,Bruntsfield - 03,"776","776","351","4.779748","0.047798","1278.14929178","47797.4834819",Bruntsfield,City of Edinburgh,"820","673","12","8","30","6","0","83","9","0","47","91","6.1","15","0","4","15","135","17","1.640924613","1.492396907","1.009832474","2.433973214","1.391668814","2.954034091","4.251333763","2.722474227","3.691559278","0","5"
S01008641,Bruntsfield - 04,"825","825","351","3.169789","0.031698","1064.81787684","31697.883455",Bruntsfield,City of Edinburgh,"959","835","6","7","15","27","12","37","8","5","41",,"6.63","15","3","23","8","192","27","1.956878788","0.986551515","0.804727273","1.484791667","0.990466667","3.913815789","2.670587879","1.977309091","1.928969697","0","5"
S01008642,Bruntsfield - 05,"932","932","433","8.713759","0.08713600000000001","2233.68491414","87137.59002610001",Bruntsfield,City of Edinburgh,"923","719","16","10","20","5","0","35","10","3","43",,"6.63","11","0","3","28","160","28","2.666432403","1.658473712","1.508232296","1.866977612","1.791475322","3.283093923","4.405142167","3.703935086","4.164434013","0","5"
S01008643,Bruntsfield - 06,"712","702","323","3.897328","0.038973","923.756311435","38973.2767045",Bruntsfield,City of Edinburgh,"781","596","20","17","30","5","0","58","9","0","52",,"6.33","23","0","9","11","96","28","2.746302669","1.765052669","1.859238062","2.512905405","2.078423455","2.783777778","5.18383427","4.806186798","5.711502809","0","5"
S01008644,Bruntsfield - 07,"771","769","386","4.297143","0.042973","1952.31189714","42971.4271824",Bruntsfield,City of Edinburgh,"833","651","64","28","55","66","31","71","12","0","56",,"6","22","2","3","4","150","36","3.439568742","1.432172503","1.688936446","2.85130137","2.651475357","2.781032609","3.747840467","5.078952659","7.077821012","0","5"
S01008645,Polwarth - 01,"825","825","360","2.68916","0.026892","1239.30694954","26891.5944385",Polwarth,City of Edinburgh,"836","657","36","9","40","0","0","101","10","3","59",,"6.33","31","0","3","4","171","15","3.556933333","0.6702","1.560360606","2.848178571","2.763236364","3.284466667","1.939006061","5.02930303","7.49689697","0","5"
S01008646,Polwarth - 02,"812","812","453","5.188085","0.051881","1601.41220475","51880.8492761",Polwarth,City of Edinburgh,"914","733","24","16","35","48","72","61","11","3","58","89","6","35","0","5","19","152","62","3.811200739","1.321163793","1.850862069","3.180506912","3.154224138","3.3525","4.426305419","5.688155788","8.652456897","0","5"
S01008647,Polwarth - 03,"589","589","330","3.572196","0.035722","1108.37958945","35721.9644744",Polwarth,City of Edinburgh,"665","575","29","13","35","37","0","38","12","9","58",,,"25","0","4","8","99","48","3.340971986","1.713043294","1.826752971","2.515299145","3.158128183","3.049210526","5.466536503","4.82008489","6.932181664","0","5"
S01008648,Polwarth - 04,"610","610","339","5.238591","0.052386","1749.75491587","52385.9095054",Polwarth,City of Edinburgh,"606","497","36","17","60","45","35","50","13","4","60",,,"67","29","0","28","148","39","2.368319672","1.68554918","1.189114754","1.805645161","2.461709016","2.612571429","3.938139344","3.167942623","5.162901639","0","5"
S01008649,Polwarth - 05,"901","841","560","3.615888","0.036159","1270.70440835","36158.8871121",Polwarth,City of Edinburgh,"995","831","71","40","75","78","18","199","16","10","69",,,"41","14","7","5","298","119","3.317794118","2.382871809","1.445535516","2.477522523","2.960996115","3.338196721","7.899791898","3.86008879","7.298890122","0","7"
S01008650,Polwarth - 06,"731","731","470","2.267009","0.022671","1298.33424277","22670.0818304",Polwarth,City of Edinburgh,"817","730","62","48","85","41","55","83","14","0","55",,"5.33","47","0","3","16","291","118","2.825406977","1.518905609","0.882978796","2.220327869","2.271025992","2.843396226","5.416740766","2.426798906","5.503543092","0","2"
S01008651,Dalry and Fountainbridge - 01,"965","686","497","16.718419","0.167184","3153.94678733","167184.197335",Dalry and Fountainbridge,City of Edinburgh,"1667","1585","103","78","80","195","63","137","10","12","68","69","5.33","74","23","35","50","284","68","3.338981865","2.096256477","1.601238342","2.738395062","2.050707254","2.206375","5.075927461","4.006994819","3.905992228","22","2"
S01008652,Dalry and Fountainbridge - 02,"567","567","387","3.823688","0.038236","1483.42747535","38236.873692",Dalry and Fountainbridge,City of Edinburgh,"563","488","93","77","140","264","258","116","19","5","75",,,"86","9","8","44","258","98","2.720127866","1.772579365","0.869237213","2.075617284","1.948637566","2.421901408","5.628628748","2.455996473","4.156622575","0","2"
S01008653,Dalry and Fountainbridge - 03,"684","684","402","7.655012","0.07655099999999999","1671.49796692","76550.12201200001",Dalry and Fountainbridge,City of Edinburgh,"812","705","89","55","115","119","150","77","16","10","71","78","4.25","94","5","1","32","257","60","2.343527047","2.249378655","1.211973684","1.078809524","1.927807018","2.607","3.685102339","4.053172515","4.835570175","0","2"
S01008654,Dalry and Fountainbridge - 04,"937","937","585","3.416925","0.034169","1220.37045506","34169.256715",Dalry and Fountainbridge,City of Edinburgh,"949","849","106","79","115","95","9","77","16","5","56",,,"56","14","3","37","361","128","2.900037353","2.802838847","0.860312166","1.756904762","1.537748132","3.108709677","5.149850587","2.329306297","4.261824973","0","7"
S01008655,Dalry and Fountainbridge - 05,"796","796","442","8.091953","0.080919","2347.97765514","80919.51338220001",Dalry and Fountainbridge,City of Edinburgh,"895","755","55","31","70","64","63","119","12","3","112","71",,"52","3","4","45","225","46","3.068165829","2.889758166","1.03093593","1.997307692","1.65361809","3.106351351","5.793935302","2.662273869","4.173272613","0","2"
S01008656,Dalry and Fountainbridge - 06,"644","644","426","2.173695","0.021736","946.7245806670001","21736.93765",Dalry and Fountainbridge,City of Edinburgh,"697","608","114","85","150","168","144","128","16","0","94",,,"95","0","6","19","310","83","3.288322981","3.191525621","0.859347826","2.089731183","1.291362578","3.5225","6.301265528","2.245248447","3.385807453","0","2"
S01008657,Dalry and Fountainbridge - 07,"758","664","361","4.812867","0.048128","1489.68210087","48128.6674229",Dalry and Fountainbridge,City of Edinburgh,"749","627","78","55","105","117","70","106","16","0","64","77","5.43","59","6","3","34","78","43","3.601748021","3.302655013","1.639122691","2.981383929","1.804030343","3.742096774","7.03621372","4.233047493","4.319426121","0","5"
S01008658,Dalry and Fountainbridge - 08,"1111","900","555","6.570159","0.065702","1366.27736765","65701.5813124",Dalry and Fountainbridge,City of Edinburgh,"1489","1335","131","86","105","161","166","68","15","0","73","82","6","79","27","13","46","244","74","3.654705221","2.463460846","2.226746175","3.025454545","3.024437444","2.644210526","7.472713771","7.161755176","7.05659541","16","2"
S01008659,Tollcross - 01,"825","825","446","11.308699","0.113085","2681.42091753","113086.982904",Tollcross,City of Edinburgh,"706","619","69","44","105","199","126","129","17","6","90",,"5","74","13","3","48","269","44","3.660866667","2.090748485","2.049181818","3.168636364","2.699478788","3.217173913","4.763887879","4.395766667","4.13970303","4","2"
S01008660,Tollcross - 02,"936","936","444","23.95451","0.239545","3151.97183233","239545.09601",Tollcross,City of Edinburgh,"874","761","31","21","40","72","69","103","11","0","57",,,"37","0","3","177","275","26","4.407051282","2.463090278","2.120996261","4.1235625","2.49610844","3.690673077","6.106415598","4.755229701","5.36488515","0","2"
S01008661,Tollcross - 03,"990","754","437","8.130731000000001","0.081307","2268.48640716","81307.31378900001",Tollcross,City of Edinburgh,"1046","926","96","52","95","110","113","125","13","0","61","78","5.4","60","5","15","62","263","76","3.851944444","2.158088384","2.146628788","4.20009901","2.316272727","1.916861702","5.213861111","4.513353535","4.342722222","0","2"
S01008662,Tollcross - 04,"745","512","276","2.964029","0.02964","1244.44812524","29640.2828495",Tollcross,City of Edinburgh,"555","500","54","52","110","51","62","184","15","9","67",,,"71","4","6","23","151","29","3.588506711","1.988416107","1.922744966","3.145416667","1.257442953","3.005","3.831919463","3.764221477","2.009053691","0","5"
S01008663,Tollcross - 05,"846","829","434","5.056058","0.050562","1762.03558243","50560.5991845",Tollcross,City of Edinburgh,"964","857","85","57","100","130","420","98","16","14","104","71","5","71","4","23","109","292","76","2.561495272","1.253475177","1.033330378","2.542616279","2.915141844","2.76942029","3.73","3.014739953","5.536264775","0","2"
S01008664,Tollcross - 06,"705","705","396","2.772582","0.027725","1266.08344605","27725.8121604",Tollcross,City of Edinburgh,"807","703","50","41","90","46","98","83","16","0","62","82",,"41","4","2","43","165","66","2.075648936","1.285496454","1.207695035","3.01884","2.987539007","3.284453125","2.972950355","2.285312057","4.885046099","0","5"
S01008665,Tollcross - 07,"1186","941","524","9.11727","0.091172","2060.81124364","91172.6797864",Tollcross,City of Edinburgh,"1415","1261","112","65","75","139","120","118","14","3","52","83","6.11","52","7","11","49","303","72","2.602934233","1.669993676","1.246722175","2.423562874","3.155012648","3.070576923","3.328389545","2.665526981","5.845560708","0","2"
S01008666,Meadows and Southside - 01,"994","770","311","13.969954","0.139699","2172.49572031","139699.53299",Meadows and Southside,City of Edinburgh,"1106","1006","25","13","20","10","12","54","11","6","45","87","6.5","15","0","26","29","258","38","1.144572435","1.229278169","1.550301811","2.749529412","2.565186117","3.149756098","2.79278672","2.605030181","4.310442656","0","5"
S01008667,Meadows and Southside - 02,"984","725","308","32.3485","0.323484","3633.56252782","323484.990927",Meadows and Southside,City of Edinburgh,"1056","897","65","36","60","10","0","28","14","13","55","79","6.31","19","2","10","86","162","25","3.14761687","1.77304624","1.861671748","3.959333333","3.482939533","1.942941176","4.958180894","5.226351626","7.307332317","10","5"
S01008668,Meadows and Southside - 03,"620","557","280","2.441404","0.024414","930.315449861","24414.045422",Meadows and Southside,City of Edinburgh,"665","598","23","15","45","43","116","74","9","0","33",,,"32","7","2","9","181","69","2.602967742","3.185028226","2.25133871","2.451923077","3.165705645","6.26075","6.236967742","3.437612903","5.250403226","0","5"
S01008669,Meadows and Southside - 04,"578","578","173","2.436677","0.024367","821.2051035760001","24366.7682715",Meadows and Southside,City of Edinburgh,"509","473","8","4","25","23","48","119","9","0","33",,,"37","0","12","15","201","7","2.968235294","2.869446367","2.324852941","2.069736842","2.746089965","6.292777778","5.704610727","3.649091696","4.04816609","17","5"
S01008670,Meadows and Southside - 05,"879","757","260","5.231837","0.052319","1163.45152142","52318.3730165",Meadows and Southside,City of Edinburgh,"826","759","18","10","40","36","0","82","13","0","51","78",,"35","21","17","46","260","34","3.608796928","2.265085324","1.795449374","2.276455696","2.044539249","5.515","4.988265074","3.52519909","3.866382253","14","2"
S01008671,Meadows and Southside - 06,"751","751","331","2.746502","0.027464","987.9742523039999","27465.0243535",Meadows and Southside,City of Edinburgh,"725","660","33","19","50","29","34","78","11","9","44",,,"56","0","23","16","246","52","4.326141811","1.684980027","1.045272969","2.272222222","1.277563249","5.053404255","4.17572237","2.425206391","3.108475366","0","5"
S01008672,Meadows and Southside - 07,"686","686","341","3.147653","0.031477","847.9686132640001","31476.5300095",Meadows and Southside,City of Edinburgh,"781","663","25","12","30","45","33","87","11","20","59",,,"46","0","12","32","205","41","4.711556122","1.191720117","1.262146501","2.14825","1.510233236","5.345769231","3.310207726","3.355276968","3.899019679","0","5"
S01008673,Meadows and Southside - 08,"1064","1064","649","29.598658","0.295987","3287.69699481","295986.57525",Meadows and Southside,City of Edinburgh,"1836","1603","133","91","85","81","43","79","13","0","58","77","5.75","40","7","33","125","406","77","4.637171053","2.232507049","1.891907895","4.18008","2.695578008","2.476632653","6.598468045","5.813456297","6.806334586","1","2"
S01008674,"Old Town, Princes Street and Leith Street - 01","955","784","413","9.771678","0.097716","2215.06957804","97716.77187500001","Old Town, Princes Street and Leith Street",City of Edinburgh,"1221","1161","58","52","60","105","142","153","11","0","44",,,"58","0","0","221","284","81","5.598965969","1.092356021","1.394455497","4.425357143","3.415481675","2.985096154","2.881403141","3.258589005","5.751526178","8","2"
S01008675,"Old Town, Princes Street and Leith Street - 02","732","705","476","20.05892","0.200589","3210.63783951","200589.196818","Old Town, Princes Street and Leith Street",City of Edinburgh,"843","726","79","63","100","243","460","57","13","10","83",,,"54","0","3","66","270","84","5.462913251","1.75954918","2.402342896","4.612166667","2.714351093","3.677","4.466666667","5.573200137","5.800621585","19","2"
